student_id,session_number,score,archetype
288,1,38.4,plateau
288,2,43.7,plateau
288,3,41.9,plateau
288,4,54.2,plateau
288,5,47.2,plateau
288,6,51.9,plateau
288,7,48.2,plateau
288,8,46.5,plateau
288,9,38.7,plateau
288,10,44.1,plateau
288,11,40.8,plateau
288,12,41.2,plateau
288,13,44.3,plateau
288,14,52.8,plateau
288,15,54.0,plateau
288,16,44.1,plateau
288,17,44.4,plateau
288,18,46.1,plateau
289,1,67.2,declining
289,2,63.3,declining
289,3,62.3,declining
289,4,60.0,declining
289,5,54.1,declining
289,6,50.9,declining
289,7,61.7,declining
289,8,54.0,declining
289,9,45.9,declining
289,10,59.9,declining
289,11,44.7,declining
289,12,51.6,declining
289,13,59.2,declining
289,14,54.1,declining
289,15,51.4,declining
289,16,50.1,declining
289,17,50.0,declining
289,18,38.2,declining
289,19,50.1,declining
290,1,68.8,volatile
290,2,86.7,volatile
290,3,78.0,volatile
290,4,68.6,volatile
290,5,79.0,volatile
290,6,66.9,volatile
290,7,75.8,volatile
290,8,77.0,volatile
290,9,62.6,volatile
290,10,64.7,volatile
290,11,58.8,volatile
290,12,63.6,volatile
290,13,79.8,volatile
290,14,67.4,volatile
290,15,71.3,volatile
290,16,71.3,volatile
290,17,60.4,volatile
291,1,57.1,plateau
291,2,46.6,plateau
291,3,59.3,plateau
291,4,52.6,plateau
291,5,62.3,plateau
291,6,53.6,plateau
291,7,55.9,plateau
291,8,56.9,plateau
291,9,61.3,plateau
291,10,60.7,plateau
291,11,53.9,plateau
291,12,55.0,plateau
291,13,65.6,plateau
291,14,58.0,plateau
291,15,56.9,plateau
291,16,53.3,plateau
291,17,60.5,plateau
291,18,63.6,plateau
291,19,64.8,plateau
292,1,60.9,improving
292,2,58.8,improving
292,3,59.9,improving
292,4,62.6,improving
292,5,65.7,improving
292,6,72.4,improving
292,7,63.7,improving
292,8,64.1,improving
292,9,77.8,improving
292,10,66.0,improving
292,11,69.6,improving
292,12,85.9,improving
292,13,71.0,improving
293,1,40.8,declining
293,2,41.5,declining
293,3,43.2,declining
293,4,37.1,declining
293,5,39.1,declining
293,6,39.5,declining
293,7,41.5,declining
293,8,38.3,declining
293,9,38.8,declining
293,10,37.8,declining
293,11,34.2,declining
293,12,35.3,declining
293,13,41.2,declining
293,14,30.6,declining
294,1,65.5,volatile
294,2,68.5,volatile
294,3,82.0,volatile
294,4,50.0,volatile
294,5,71.6,volatile
294,6,69.4,volatile
294,7,70.3,volatile
294,8,46.4,volatile
294,9,72.8,volatile
294,10,62.2,volatile
294,11,52.3,volatile
294,12,64.9,volatile
294,13,62.8,volatile
294,14,74.9,volatile
294,15,75.1,volatile
294,16,50.9,volatile
294,17,76.3,volatile
294,18,71.1,volatile
295,1,65.6,declining
295,2,58.0,declining
295,3,63.9,declining
295,4,60.5,declining
295,5,61.1,declining
295,6,57.1,declining
295,7,60.5,declining
295,8,56.7,declining
295,9,56.3,declining
295,10,50.1,declining
295,11,54.7,declining
296,1,58.2,volatile
296,2,64.1,volatile
296,3,56.5,volatile
296,4,65.7,volatile
296,5,56.7,volatile
296,6,59.1,volatile
296,7,64.2,volatile
296,8,73.0,volatile
297,1,67.2,declining
297,2,64.6,declining
297,3,60.3,declining
297,4,62.9,declining
297,5,55.1,declining
297,6,58.2,declining
297,7,58.1,declining
297,8,54.9,declining
298,1,67.1,improving
298,2,66.4,improving
298,3,74.4,improving
298,4,75.8,improving
298,5,69.3,improving
298,6,73.9,improving
298,7,74.0,improving
298,8,74.5,improving
299,1,54.4,declining
299,2,57.7,declining
299,3,62.7,declining
299,4,55.3,declining
299,5,46.9,declining
299,6,48.0,declining
299,7,48.4,declining
299,8,49.8,declining
299,9,54.7,declining
299,10,54.7,declining
299,11,57.3,declining
299,12,49.8,declining
299,13,48.3,declining
299,14,52.3,declining
300,1,52.8,declining
300,2,57.7,declining
300,3,54.1,declining
300,4,45.5,declining
300,5,48.6,declining
300,6,44.2,declining
300,7,40.8,declining
300,8,57.1,declining
300,9,49.5,declining
300,10,46.1,declining
300,11,43.5,declining
300,12,40.8,declining
300,13,35.7,declining
300,14,39.5,declining
300,15,38.9,declining
300,16,49.3,declining
300,17,48.3,declining
300,18,38.6,declining
301,1,65.1,improving
301,2,64.0,improving
301,3,70.7,improving
301,4,74.9,improving
301,5,77.5,improving
301,6,73.3,improving
301,7,72.7,improving
301,8,75.2,improving
301,9,76.1,improving
301,10,90.9,improving
301,11,86.4,improving
302,1,48.5,plateau
302,2,50.0,plateau
302,3,54.0,plateau
302,4,55.9,plateau
302,5,51.5,plateau
302,6,59.1,plateau
302,7,59.6,plateau
302,8,60.3,plateau
303,1,50.0,improving
303,2,51.2,improving
303,3,52.8,improving
303,4,61.8,improving
303,5,56.3,improving
303,6,54.2,improving
303,7,56.4,improving
303,8,69.5,improving
303,9,64.8,improving
303,10,59.2,improving
303,11,68.6,improving
303,12,73.5,improving
303,13,83.7,improving
303,14,59.1,improving
303,15,71.7,improving
303,16,71.0,improving
303,17,74.2,improving
304,1,65.3,declining
304,2,66.5,declining
304,3,62.0,declining
304,4,68.5,declining
304,5,63.2,declining
304,6,66.4,declining
304,7,64.0,declining
304,8,62.7,declining
304,9,61.0,declining
304,10,60.6,declining
304,11,51.0,declining
304,12,62.0,declining
305,1,41.3,declining
305,2,39.7,declining
305,3,37.2,declining
305,4,39.1,declining
305,5,39.4,declining
305,6,36.2,declining
305,7,38.6,declining
305,8,41.0,declining
305,9,33.7,declining
305,10,33.1,declining
305,11,27.9,declining
305,12,32.8,declining
305,13,26.2,declining
305,14,29.4,declining
305,15,31.9,declining
305,16,36.6,declining
305,17,17.1,declining
306,1,65.8,volatile
306,2,51.0,volatile
306,3,57.3,volatile
306,4,55.9,volatile
306,5,53.8,volatile
306,6,51.0,volatile
306,7,51.4,volatile
306,8,59.8,volatile
306,9,61.3,volatile
306,10,66.8,volatile
306,11,55.7,volatile
307,1,70.7,volatile
307,2,58.8,volatile
307,3,73.6,volatile
307,4,56.3,volatile
307,5,52.1,volatile
307,6,59.6,volatile
307,7,50.0,volatile
307,8,67.8,volatile
307,9,65.0,volatile
307,10,76.1,volatile
307,11,45.9,volatile
307,12,77.9,volatile
307,13,67.1,volatile
307,14,49.5,volatile
307,15,64.4,volatile
307,16,48.0,volatile
307,17,45.9,volatile
308,1,54.6,declining
308,2,56.7,declining
308,3,58.7,declining
308,4,60.1,declining
308,5,59.6,declining
308,6,53.3,declining
308,7,55.5,declining
308,8,54.9,declining
308,9,55.6,declining
309,1,65.1,improving
309,2,63.4,improving
309,3,72.7,improving
309,4,78.1,improving
309,5,71.9,improving
309,6,79.6,improving
309,7,74.6,improving
309,8,80.3,improving
309,9,75.7,improving
309,10,82.6,improving
309,11,90.7,improving
309,12,89.5,improving
309,13,88.2,improving
309,14,85.0,improving
309,15,88.6,improving
309,16,81.0,improving
309,17,94.0,improving
309,18,95.6,improving
309,19,86.0,improving
310,1,66.9,plateau
310,2,62.6,plateau
310,3,69.3,plateau
310,4,66.3,plateau
310,5,67.9,plateau
310,6,68.9,plateau
310,7,73.3,plateau
310,8,64.6,plateau
310,9,65.8,plateau
310,10,73.9,plateau
310,11,69.3,plateau
310,12,71.1,plateau
310,13,74.0,plateau
310,14,72.4,plateau
310,15,74.3,plateau
310,16,70.0,plateau
310,17,72.1,plateau
310,18,76.5,plateau
311,1,43.3,plateau
311,2,36.4,plateau
311,3,44.9,plateau
311,4,51.7,plateau
311,5,56.9,plateau
311,6,42.5,plateau
311,7,45.4,plateau
311,8,43.5,plateau
311,9,46.0,plateau
311,10,52.9,plateau
311,11,55.1,plateau
311,12,52.6,plateau
311,13,42.4,plateau
311,14,47.6,plateau
311,15,46.4,plateau
311,16,47.0,plateau
311,17,46.5,plateau
312,1,64.4,volatile
312,2,44.7,volatile
312,3,58.3,volatile
312,4,75.5,volatile
312,5,52.8,volatile
312,6,67.3,volatile
312,7,55.5,volatile
312,8,77.0,volatile
312,9,55.2,volatile
312,10,63.2,volatile
313,1,42.9,improving
313,2,42.2,improving
313,3,51.6,improving
313,4,50.7,improving
313,5,49.3,improving
313,6,45.8,improving
313,7,45.2,improving
313,8,59.1,improving
313,9,42.8,improving
313,10,55.8,improving
313,11,61.3,improving
313,12,58.7,improving
313,13,69.5,improving
313,14,71.6,improving
313,15,75.9,improving
314,1,36.7,volatile
314,2,28.2,volatile
314,3,48.2,volatile
314,4,46.5,volatile
314,5,39.9,volatile
314,6,37.7,volatile
314,7,30.5,volatile
314,8,28.2,volatile
314,9,54.9,volatile
314,10,20.1,volatile
314,11,41.2,volatile
314,12,58.5,volatile
314,13,54.5,volatile
314,14,59.0,volatile
314,15,42.8,volatile
314,16,32.5,volatile
314,17,34.9,volatile
314,18,46.2,volatile
314,19,43.4,volatile
315,1,69.9,volatile
315,2,52.4,volatile
315,3,57.3,volatile
315,4,50.6,volatile
315,5,63.4,volatile
315,6,53.9,volatile
315,7,51.8,volatile
315,8,28.7,volatile
316,1,67.1,declining
316,2,62.0,declining
316,3,67.5,declining
316,4,67.7,declining
316,5,64.6,declining
316,6,68.9,declining
316,7,56.1,declining
316,8,60.5,declining
316,9,57.7,declining
316,10,58.1,declining
316,11,56.5,declining
316,12,57.2,declining
317,1,75.7,plateau
317,2,73.6,plateau
317,3,70.7,plateau
317,4,67.8,plateau
317,5,79.1,plateau
317,6,73.5,plateau
317,7,77.8,plateau
317,8,73.6,plateau
317,9,78.5,plateau
317,10,82.5,plateau
317,11,72.9,plateau
317,12,83.0,plateau
317,13,77.6,plateau
317,14,70.8,plateau
318,1,61.4,declining
318,2,63.2,declining
318,3,69.4,declining
318,4,68.5,declining
318,5,58.9,declining
318,6,54.9,declining
318,7,61.4,declining
318,8,58.9,declining
318,9,59.8,declining
318,10,61.3,declining
318,11,52.3,declining
318,12,49.0,declining
318,13,55.2,declining
318,14,47.9,declining
319,1,51.1,plateau
319,2,54.3,plateau
319,3,63.3,plateau
319,4,63.8,plateau
319,5,67.2,plateau
319,6,62.4,plateau
319,7,69.7,plateau
319,8,67.7,plateau
319,9,69.8,plateau
320,1,46.7,plateau
320,2,45.7,plateau
320,3,51.5,plateau
320,4,58.8,plateau
320,5,60.7,plateau
320,6,50.3,plateau
320,7,55.9,plateau
320,8,65.7,plateau
320,9,66.1,plateau
320,10,53.5,plateau
320,11,61.1,plateau
320,12,62.6,plateau
320,13,60.8,plateau
320,14,49.8,plateau
320,15,52.7,plateau
320,16,55.3,plateau
320,17,57.0,plateau
321,1,74.6,improving
321,2,67.5,improving
321,3,70.6,improving
321,4,71.8,improving
321,5,76.7,improving
321,6,75.0,improving
321,7,78.8,improving
321,8,73.0,improving
321,9,80.4,improving
321,10,71.0,improving
321,11,80.7,improving
322,1,44.8,improving
322,2,54.2,improving
322,3,50.1,improving
322,4,55.6,improving
322,5,48.7,improving
322,6,65.1,improving
322,7,58.6,improving
322,8,57.4,improving
322,9,70.5,improving
322,10,73.1,improving
322,11,51.1,improving
323,1,48.5,declining
323,2,54.6,declining
323,3,45.8,declining
323,4,44.8,declining
323,5,46.5,declining
323,6,51.5,declining
323,7,49.8,declining
323,8,43.8,declining
323,9,39.9,declining
323,10,41.3,declining
323,11,47.0,declining
323,12,42.4,declining
323,13,30.8,declining
323,14,36.4,declining
323,15,35.4,declining
323,16,25.5,declining
323,17,33.8,declining
323,18,38.3,declining
324,1,44.4,volatile
324,2,29.2,volatile
324,3,44.3,volatile
324,4,63.6,volatile
324,5,29.8,volatile
324,6,59.6,volatile
324,7,48.1,volatile
324,8,51.4,volatile
324,9,41.4,volatile
324,10,50.2,volatile
324,11,46.0,volatile
324,12,45.0,volatile
325,1,49.7,volatile
325,2,52.0,volatile
325,3,60.0,volatile
325,4,45.5,volatile
325,5,43.3,volatile
325,6,59.1,volatile
325,7,58.6,volatile
325,8,44.3,volatile
325,9,46.5,volatile
325,10,64.9,volatile
325,11,51.0,volatile
325,12,46.8,volatile
325,13,55.3,volatile
325,14,43.9,volatile
325,15,65.1,volatile
326,1,50.8,volatile
326,2,34.1,volatile
326,3,43.9,volatile
326,4,47.2,volatile
326,5,24.1,volatile
326,6,48.2,volatile
326,7,35.9,volatile
326,8,39.7,volatile
326,9,42.4,volatile
326,10,46.9,volatile
326,11,29.3,volatile
326,12,56.8,volatile
326,13,43.5,volatile
326,14,42.4,volatile
326,15,48.1,volatile
326,16,50.8,volatile
326,17,30.9,volatile
326,18,52.3,volatile
326,19,58.8,volatile
327,1,38.3,plateau
327,2,44.7,plateau
327,3,44.9,plateau
327,4,48.9,plateau
327,5,50.0,plateau
327,6,58.3,plateau
327,7,55.7,plateau
327,8,54.4,plateau
327,9,50.9,plateau
327,10,50.7,plateau
327,11,47.9,plateau
327,12,53.2,plateau
327,13,48.9,plateau
327,14,49.5,plateau
328,1,45.2,improving
328,2,46.2,improving
328,3,42.8,improving
328,4,52.2,improving
328,5,45.5,improving
328,6,47.9,improving
328,7,54.6,improving
328,8,47.0,improving
328,9,54.3,improving
328,10,57.7,improving
329,1,46.5,declining
329,2,45.9,declining
329,3,55.8,declining
329,4,47.9,declining
329,5,51.0,declining
329,6,43.4,declining
329,7,44.2,declining
329,8,47.2,declining
329,9,51.1,declining
329,10,46.1,declining
329,11,36.0,declining
329,12,42.0,declining
329,13,34.8,declining
329,14,33.8,declining
329,15,30.5,declining
330,1,49.0,plateau
330,2,40.9,plateau
330,3,52.4,plateau
330,4,56.7,plateau
330,5,55.3,plateau
330,6,57.0,plateau
330,7,59.5,plateau
330,8,55.9,plateau
330,9,54.2,plateau
330,10,71.3,plateau
330,11,52.2,plateau
330,12,59.0,plateau
330,13,51.8,plateau
331,1,39.6,improving
331,2,44.5,improving
331,3,39.8,improving
331,4,43.7,improving
331,5,52.2,improving
331,6,52.9,improving
331,7,53.5,improving
331,8,61.2,improving
331,9,59.6,improving
332,1,44.5,volatile
332,2,39.6,volatile
332,3,64.9,volatile
332,4,64.1,volatile
332,5,57.5,volatile
332,6,60.1,volatile
332,7,60.6,volatile
332,8,57.9,volatile
332,9,61.8,volatile
333,1,66.5,declining
333,2,59.1,declining
333,3,62.3,declining
333,4,60.1,declining
333,5,61.5,declining
333,6,56.1,declining
333,7,55.0,declining
333,8,54.0,declining
333,9,56.6,declining
334,1,57.7,volatile
334,2,58.0,volatile
334,3,59.0,volatile
334,4,76.1,volatile
334,5,54.5,volatile
334,6,58.4,volatile
334,7,56.8,volatile
334,8,53.7,volatile
334,9,59.6,volatile
334,10,55.2,volatile
334,11,45.4,volatile
334,12,51.4,volatile
334,13,52.8,volatile
335,1,44.2,plateau
335,2,43.4,plateau
335,3,48.4,plateau
335,4,48.0,plateau
335,5,46.9,plateau
335,6,46.3,plateau
335,7,47.4,plateau
335,8,47.7,plateau
335,9,47.2,plateau
335,10,46.4,plateau
335,11,55.7,plateau
335,12,58.4,plateau
335,13,50.1,plateau
335,14,53.8,plateau
335,15,54.4,plateau
336,1,59.9,volatile
336,2,56.7,volatile
336,3,60.8,volatile
336,4,52.9,volatile
336,5,53.1,volatile
336,6,72.2,volatile
336,7,70.7,volatile
336,8,58.9,volatile
336,9,65.5,volatile
337,1,41.5,improving
337,2,47.0,improving
337,3,46.7,improving
337,4,41.6,improving
337,5,44.0,improving
337,6,42.1,improving
337,7,57.8,improving
337,8,50.8,improving
337,9,48.3,improving
337,10,58.4,improving
337,11,64.4,improving
337,12,64.5,improving
337,13,65.3,improving
338,1,62.0,volatile
338,2,40.9,volatile
338,3,28.8,volatile
338,4,49.6,volatile
338,5,29.0,volatile
338,6,37.7,volatile
338,7,54.4,volatile
338,8,39.7,volatile
338,9,30.2,volatile
338,10,25.2,volatile
338,11,59.1,volatile
338,12,51.9,volatile
338,13,53.5,volatile
338,14,42.9,volatile
338,15,36.3,volatile
338,16,51.7,volatile
338,17,42.6,volatile
338,18,35.4,volatile
339,1,51.2,declining
339,2,50.2,declining
339,3,37.3,declining
339,4,35.6,declining
339,5,37.8,declining
339,6,44.3,declining
339,7,37.6,declining
339,8,37.6,declining
339,9,42.4,declining
339,10,34.8,declining
339,11,38.5,declining
339,12,30.7,declining
339,13,27.0,declining
339,14,27.8,declining
339,15,26.0,declining
339,16,29.8,declining
339,17,37.6,declining
339,18,43.0,declining
340,1,47.6,volatile
340,2,70.9,volatile
340,3,50.7,volatile
340,4,66.9,volatile
340,5,55.2,volatile
340,6,40.5,volatile
340,7,56.0,volatile
340,8,33.6,volatile
340,9,59.7,volatile
340,10,49.4,volatile
340,11,57.3,volatile
340,12,65.8,volatile
340,13,70.1,volatile
340,14,41.4,volatile
340,15,60.8,volatile
340,16,33.9,volatile
340,17,44.5,volatile
340,18,48.2,volatile
341,1,49.8,volatile
341,2,37.2,volatile
341,3,31.1,volatile
341,4,50.9,volatile
341,5,30.8,volatile
341,6,45.9,volatile
341,7,54.0,volatile
341,8,27.8,volatile
341,9,49.3,volatile
341,10,31.0,volatile
341,11,35.5,volatile
341,12,40.9,volatile
341,13,32.6,volatile
341,14,31.6,volatile
342,1,42.6,improving
342,2,37.0,improving
342,3,43.8,improving
342,4,49.6,improving
342,5,54.1,improving
342,6,59.1,improving
342,7,47.3,improving
342,8,51.9,improving
342,9,57.3,improving
342,10,56.6,improving
342,11,65.1,improving
342,12,67.8,improving
342,13,56.0,improving
342,14,64.1,improving
342,15,73.1,improving
343,1,56.1,plateau
343,2,55.8,plateau
343,3,60.0,plateau
343,4,62.5,plateau
343,5,60.2,plateau
343,6,62.0,plateau
343,7,69.0,plateau
343,8,69.2,plateau
343,9,60.3,plateau
343,10,60.7,plateau
343,11,63.5,plateau
343,12,62.2,plateau
343,13,63.5,plateau
343,14,61.0,plateau
343,15,66.5,plateau
343,16,68.5,plateau
344,1,55.0,plateau
344,2,54.0,plateau
344,3,59.2,plateau
344,4,56.6,plateau
344,5,57.4,plateau
344,6,62.2,plateau
344,7,58.8,plateau
344,8,65.6,plateau
344,9,66.5,plateau
344,10,68.3,plateau
344,11,61.6,plateau
344,12,64.6,plateau
345,1,74.1,volatile
345,2,79.9,volatile
345,3,63.1,volatile
345,4,72.3,volatile
345,5,73.3,volatile
345,6,75.2,volatile
345,7,79.5,volatile
345,8,46.7,volatile
345,9,74.1,volatile
345,10,66.5,volatile
345,11,74.0,volatile
345,12,78.7,volatile
345,13,66.1,volatile
345,14,59.6,volatile
345,15,49.8,volatile
346,1,48.0,declining
346,2,46.4,declining
346,3,51.8,declining
346,4,40.4,declining
346,5,44.9,declining
346,6,45.1,declining
346,7,41.8,declining
346,8,38.2,declining
346,9,38.0,declining
346,10,35.5,declining
346,11,29.8,declining
347,1,62.7,improving
347,2,68.0,improving
347,3,65.9,improving
347,4,69.3,improving
347,5,70.3,improving
347,6,75.5,improving
347,7,66.8,improving
347,8,76.9,improving
347,9,85.0,improving
347,10,79.0,improving
347,11,88.4,improving
347,12,68.8,improving
347,13,84.8,improving
347,14,90.9,improving
347,15,84.1,improving
347,16,87.0,improving
347,17,85.9,improving
348,1,33.7,volatile
348,2,34.6,volatile
348,3,48.7,volatile
348,4,63.7,volatile
348,5,59.5,volatile
348,6,40.3,volatile
348,7,26.2,volatile
348,8,36.8,volatile
348,9,36.7,volatile
348,10,23.0,volatile
348,11,35.1,volatile
348,12,54.2,volatile
349,1,50.1,improving
349,2,54.1,improving
349,3,44.8,improving
349,4,53.6,improving
349,5,51.5,improving
349,6,55.5,improving
349,7,63.0,improving
349,8,66.0,improving
349,9,63.5,improving
349,10,64.4,improving
349,11,60.3,improving
349,12,62.9,improving
349,13,67.8,improving
350,1,42.6,volatile
350,2,67.8,volatile
350,3,66.0,volatile
350,4,40.6,volatile
350,5,60.5,volatile
350,6,61.4,volatile
350,7,61.4,volatile
350,8,67.9,volatile
350,9,43.2,volatile
350,10,53.9,volatile
350,11,52.3,volatile
351,1,61.6,declining
351,2,59.5,declining
351,3,64.3,declining
351,4,57.0,declining
351,5,50.6,declining
351,6,57.5,declining
351,7,55.9,declining
351,8,52.0,declining
351,9,54.3,declining
351,10,59.0,declining
351,11,49.2,declining
351,12,54.0,declining
351,13,43.3,declining
351,14,47.3,declining
351,15,42.1,declining
351,16,49.0,declining
351,17,53.3,declining
351,18,35.2,declining
352,1,41.6,plateau
352,2,47.4,plateau
352,3,39.8,plateau
352,4,47.4,plateau
352,5,44.3,plateau
352,6,43.7,plateau
352,7,39.6,plateau
352,8,53.6,plateau
352,9,51.3,plateau
352,10,47.4,plateau
352,11,42.5,plateau
353,1,39.2,declining
353,2,42.7,declining
353,3,40.9,declining
353,4,45.7,declining
353,5,38.5,declining
353,6,37.0,declining
353,7,35.1,declining
353,8,38.7,declining
353,9,43.8,declining
353,10,37.1,declining
353,11,24.0,declining
353,12,33.7,declining
353,13,26.2,declining
354,1,45.9,improving
354,2,52.8,improving
354,3,63.1,improving
354,4,53.3,improving
354,5,64.7,improving
354,6,61.7,improving
354,7,63.6,improving
354,8,59.0,improving
354,9,70.9,improving
355,1,56.0,volatile
355,2,60.5,volatile
355,3,59.7,volatile
355,4,67.1,volatile
355,5,74.9,volatile
355,6,63.1,volatile
355,7,74.7,volatile
355,8,52.6,volatile
355,9,57.6,volatile
355,10,51.1,volatile
355,11,60.9,volatile
355,12,52.2,volatile
355,13,66.0,volatile
356,1,48.1,volatile
356,2,54.3,volatile
356,3,49.7,volatile
356,4,47.7,volatile
356,5,44.4,volatile
356,6,33.5,volatile
356,7,38.2,volatile
356,8,40.4,volatile
356,9,39.8,volatile
356,10,41.0,volatile
356,11,31.8,volatile
356,12,52.1,volatile
357,1,61.6,plateau
357,2,59.5,plateau
357,3,59.5,plateau
357,4,63.7,plateau
357,5,71.4,plateau
357,6,67.0,plateau
357,7,62.1,plateau
357,8,59.9,plateau
357,9,70.2,plateau
357,10,70.8,plateau
357,11,59.8,plateau
358,1,39.7,volatile
358,2,51.1,volatile
358,3,56.6,volatile
358,4,31.2,volatile
358,5,34.6,volatile
358,6,38.7,volatile
358,7,58.8,volatile
358,8,54.2,volatile
358,9,30.9,volatile
358,10,40.4,volatile
358,11,37.4,volatile
358,12,30.1,volatile
358,13,47.8,volatile
358,14,33.1,volatile
359,1,64.3,improving
359,2,63.4,improving
359,3,71.1,improving
359,4,66.6,improving
359,5,67.0,improving
359,6,69.3,improving
359,7,73.5,improving
359,8,73.9,improving
359,9,71.3,improving
359,10,81.7,improving
359,11,72.2,improving
360,1,59.9,improving
360,2,55.5,improving
360,3,70.1,improving
360,4,63.9,improving
360,5,54.3,improving
360,6,56.4,improving
